Account Name,Type,18 Digit ID,Account ID,LE ID,Artist Name (pka or dba),Company Name,Legal Name,Primary Contact First Name,Primary Contact Last Name
Thunder bklu,Artist,001EY000003EymyYAC,001EY000003Eymy,512036,Thunder bklu,,Juan Cortes,Juan,Cortes
infinityoz,Artist,001EY000003EymzYAC,001EY000003Eymz,512035,infinityoz,,Dwayne Davis,Dwayne,Davis
Peter Iskander,Artist,001EY000003EzDzYAK,001EY000003EzDz,512093,Peter Iskander,,Peter Iskander,Peter,Iskander
Cameron Joseph,Artist,001EY000003EzE0YAK,001EY000003EzE0,396503,Cameron Joseph,,Cameron Molfetta,Cameron,Molfetta
Anweezy,Record Label,001EY000003F0nZYAS,001EY000003F0nZ,519830,Anweezy/Weesh/NWR,,Anwar Abrar Ahmed,,
HiDoraah,Artist,001EY000003F5BeYAK,001EY000003F5Be,512090,HiDoraah,,Dorothea Grier,Dorothea,Grier
Louie Bandz,Artist,001EY000003F8lAYAS,001EY000003F8lA,261387,Louie Bandz,,Dennis Neal,Dennis,Neal
CEDES,Artist,001EY000003FJ6CYAW,001EY000003FJ6C,512503,CEDES,,Brandon Harris,Brandon,Harris
Montana Corleone,Artist,001EY000003FMJKYA4,001EY000003FMJK,512633,Montana Corleone,,Warren Parker,Warren,Parker
2Rare,Artist,001EY000003FVTPYA4,001EY000003FVTP,247456,2Rare,,Naseem Young,Naseem,Young
ProjectForeplay,Artist,001EY000003FVTQYA4,001EY000003FVTQ,513093,ProjectForeplay,,Jordan Mcdonald,Jordan,Mcdonald
Sasha Monroe,Artist,001EY000003Fc8bYAC,001EY000003Fc8b,512631,Sasha Monroe,,Sasha Monroe,,
"Sheffmade, Sheff",Artist,001EY000003FcoOYAS,001EY000003FcoO,513094,"Sheffmade, Sheff",,James Price,James,Price
Higherrside,Artist,001EY000003G8DZYA0,001EY000003G8DZ,513138,Higherrside,,,,
Mikki Mase,Artist,001EY000003GA97YAG,001EY000003GA97,,Mikki Mase,,Michael Meiterman,,
Lenoxbeatmaker,Artist,001EY000003GH32YAG,001EY000003GH32,513623,Lenoxbeatmaker,,Sebastien Jasinski,Sebastien,Jasinski
OZI,Artist,001EY000003GHUpYAO,001EY000003GHUp,513578,OZI,,Vadim Novytskyi,Vadim,Novytskyi
Santeezy,Artist,001EY000003GcqlYAC,001EY000003Gcql,519530,Santeezy,N/A,Nicholas Anthony Mulero,,
vowl.,Artist,001EY000003GfB1YAK,001EY000003GfB1,,Vowl.,,Nicholas James Barron,Nicholas James,Barron
chasely,Artist,001EY000003GmCZYA0,001EY000003GmCZ,514033,chasely,,Nathan Chase,Nathan,Chase
Yeahthismoh,Artist,001EY000003GmCaYAK,001EY000003GmCa,514162,Yeahthismoh,,Mohammed Al-Khuzahi,Mohammed,Al-Khuzahi
Yoni,Artist,001EY000003GmcmYAC,001EY000003Gmcm,296030,Yoni,,Yonathan Haimanot,Yonathan,Haimanot
2C,Artist,001EY000003GnEQYA0,001EY000003GnEQ,514165,2C,,Alex Toosi,Alex,Toosi
G06 Beatz,Artist,001EY000003GtR8YAK,001EY000003GtR8,515095,G06 Beatz,,Park Min Geon,Park,Min Geon
Fatboibeats,Artist,001EY000003GwWyYAK,001EY000003GwWy,514313,Fatboibeats,,Cedric McClain,Cedric,McClain
Jaybeez Osama,Artist,001EY000003GxGLYA0,001EY000003GxGL,515085,Jaybeez Osama,,Jonathan Holmes,Jonathan,Holmes
Teqkoi,Artist,001EY000003GxPpYAK,001EY000003GxPp,416916,Teqkoi,,Oscar Ruiz,Oscar,Ruiz
JuniMadeDatt,Artist,001EY000003HDYjYAO,001EY000003HDYj,514698,JuniMadeDatt,,Jerry Robertson,Jerry,Robertson
SantanaOTB,Artist,001EY000003HF5hYAG,001EY000003HF5h,514726,SantanaOTB,,Vlad Davidov,Vlad,Davidov
ZellDaNewWave,Artist,001EY000003HF9kYAG,001EY000003HF9k,374193,ZellDaNewWave,,Carzell Frost,,
GE3Z,Artist,001EY000003HFL6YAO,001EY000003HFL6,514733,GE3Z,,Cheraud Brown,Cheraud,Brown
DJ Telly Tellz,Artist,001EY000003HIYeYAO,001EY000003HIYe,,DJ Telly Tellz,,Telly Brown,,
Kyle Massey/Massey Boy Records,Record Label,001EY000003HP3XYAW,001EY000003HP3X,,,,,,
Shaé Universe,Artist,001EY000003HQ2VYAW,001EY000003HQ2V,,Shaé Universe,,Sharon Ogo-Uzodike,Shaé,Universe
Reese Youngn,Artist,001EY000003HQkJYAW,001EY000003HQkJ,,Reese youngn,,Tyreese Maleek El,Tyreese,El
PlayboyXO,Artist,001EY000003HYjeYAG,001EY000003HYje,250045,PlayboyXO,,Jarrian Thompson,Jarrian,Thompson
David Sabastian,Artist,001EY000003HYv8YAG,001EY000003HYv8,,David Sabastian,,David Miklastki,,
Loxify,Artist,001EY000003HagqYAC,001EY000003Hagq,,Loxify,,Jakob Alexander Wolf,,
Hardbody Rocky,Artist,001EY000003HahyYAC,001EY000003Hahy,515541,Hardbody Rocky,,Raheem Simon,Raheem,Simon
AXLEH,Producer,001EY000003HaoBYAS,001EY000003HaoB,516161,AXLEH,,ALEXANDER NINO BAUTISTA,,
"Vako, vakobeats, Vako Beats",Artist,001EY000003HcWnYAK,001EY000003HcWn,515493,"Vako, vakobeats, Vako Beats",,Salvador Alcón Valdés,Salvador,Alcón Valdés
Kevo Sabe,Artist,001EY000003HjmjYAC,001EY000003Hjmj,515542,Kevo Sabe,,Kevin Delcour,Kevin,Delcour
Kid Greer,Artist,001EY000003Hm3wYAC,001EY000003Hm3w,516156,Kid Greer,,Marin Maric,Marin,Maric
BROKE BOii,Artist,001EY000003HmV7YAK,001EY000003HmV7,,BROKE BOii,,Jabari Thompson Jr,,
24Lik,Artist,001EY000003HnGWYA0,001EY000003HnGW,516157,24Lik,,Malik Taylor,Malik,Taylor
RINGT808NE,Artist,001EY000003HtfTYAS,001EY000003HtfT,516158,RINGT808NE,,Patrick Murphy,Patrick,Murphy
Kezii,Artist,001EY000003Htt0YAC,001EY000003Htt0,516160,Kezii,,Sebastijan Kezic,Sebastijan,Kezic
"JTrax, JTraxx, J Trax,",Artist,001EY000003I0cgYAC,001EY000003I0cg,196564,"JTrax, JTraxx, J Trax,",,Robert Mullen,Robert,Mullen
Greg Sekeres,Artist,001EY000003ICfxYAG,001EY000003ICfx,,Greg Sekeres,,Greg Sekeres,,
Paul Monstereal,Artist,001EY000003IKGtYAO,001EY000003IKGt,516425,Paul Monstereal,,Paul Virga Emanuel,Paul,Virga Emanuel
Huncho Bookie,Artist,001EY000003IMWSYA4,001EY000003IMWS,516280,Huncho Bookie,,Joshua Thomas,Joshua,Thomas
Problemchild414,Artist,001EY000003IN9sYAG,001EY000003IN9s,,Problemchild414,,Lydell nichols,,
J.Bo,Artist,001EY000003INCtYAO,001EY000003INCt,,J.Bo,,Emery Javon McQuiller,,
Roofa,Artist,001EY000003IVApYAO,001EY000003IVAp,517580,Roofa,,Raouf Belhait,Raouf,Belhait
Jayceeoh,Record Label,001EY000003IVhyYAG,001EY000003IVhy,,Jayceeoh,Super 7 Records,Jacob Osher,,
Lito Kirino,Artist,001EY000003IWOFYA4,001EY000003IWOF,,Lito Kirino,,Denver Jaquez,,
RunItUpNick,Artist,001EY000003IWy5YAG,001EY000003IWy5,516568,RunItUpNick,,,,
Lala,Artist,001EY000003IXKgYAO,001EY000003IXKg,517574,Lala,,DANIELA V,DANIELA,V
MKMentality,Artist,001EY000003IY0ZYAW,001EY000003IY0Z,517585,MKMentality,,Meder Kenenbaev,Meder,Kenenbaev
NY Drill Official,Other,001EY000003IdxmYAC,001EY000003Idxm,,NY Drill Official,,Matthew Toron,,
Neovaii,Artist,001EY000003IfulYAC,001EY000003Iful,459445,Neovaii,,Jonathan Atar,,
AJ WVTTS,Artist,001EY000003IglLYAS,001EY000003IglL,520847,AJ WVTTS,,,,
Axel Demarbaix,Producer,001EY000003IpbiYAC,001EY000003Ipbi,,Axel Demarbaix,,Axel Demarbaix,,
RoyalDream Projects LLC,Other,001EY000003IptzYAC,001EY000003Iptz,,RoyalDream Projects LLC,RoyalDream Projects LLC,RoyalDream Projects LLC,,
AK,Artist,001EY000003J3hZYAS,001EY000003J3hZ,517576,AK,,Andreas Krivic,Andreas,Krivic
TG Flockaa fka TG Crippy,Artist,001EY000003J3qHYAS,001EY000003J3qH,517420,TG Flockaa,,Jaylen Jackson,Jaylen,Jackson
Za34,Artist,001EY000003JGexYAG,001EY000003JGex,517442,Za34,,Derick Labry,Derick,Labry
Jessica Jean Pfeiffer,Writer,001EY000003JJZwYAO,001EY000003JJZw,521982,JJean,Cherry on Top Music LLC,Jessica Jean Pfeiffer,JUSTIN,REINSTEIN
Z Wade,Artist,001EY000003JLvtYAG,001EY000003JLvt,,Z Wade,,Zyon Utseys,,
O3N B.zzzzzyyy,Artist,001EY000003JN88YAG,001EY000003JN88,246591,O3N B.zzzzzyyy,,Brendon Morton,Brendon,Morton
What We Do,Record Label,001EY000003JYCQYA4,001EY000003JYCQ,,What We Do,"What To Do, LLC",Justin Martin,,
Jaxxon D. Silva,Artist,001EY000003JYRtYAO,001EY000003JYRt,316133,Jaxxon D. Silva,,Jackson De Silva,,
J$,Artist,001EY000003JmUJYA0,001EY000003JmUJ,518913,J$,,Jesse Mendez,Jesse,Mendez
BVTTER,Artist,001EY000003JnNuYAK,001EY000003JnNu,518914,BVTTER,,Amari Wright,Amari,Wright
Young Culture Beats,Artist,001EY000003Jo9yYAC,001EY000003Jo9y,518915,Young Culture Beats,,Iriia Tsurusaki,Iriia,Tsurusaki
Lofi Pie,Artist,001EY000003JoFMYA0,001EY000003JoFM,,Lofi Pie,,Simon Koziol,,
Bayek,Artist,001EY000003JzMXYA0,001EY000003JzMX,513701,Bayek,,Kodai Nakazawa,,
"tfisdon, don",Artist,001EY000003K1KEYA0,001EY000003K1KE,519374,"tfisdon, don",,Jordan Edon,Jordan,Edon
Crazy James,Artist,001EY000003K1riYAC,001EY000003K1ri,519375,Crazy James,,Deshawn Bouknight,Deshawn,Bouknight
Mike Lakes,Artist,001EY000003K39fYAC,001EY000003K39f,519471,Mike Lakes,,Keaton Reese,Keaton,Reese
"Rainych, Rainych Ran",Artist,001EY000003KAv0YAG,001EY000003KAv0,521796,"Rainych, Rainych Ran",,Rainych Ran,Rainych,Ran
JayKlickin,Artist,001EY000003KGEUYA4,001EY000003KGEU,,JayKlickin,,,Justin,Reyes
Bizzy Banks,Artist,001EY000003KKtoYAG,001EY000003KKto,519472,Bizzy Banks,,Majesty Moses,Majesty,Moses
Aurorian Records LTD,Record Label,001EY000003KO24YAG,001EY000003KO24,,,Aurorian Records LTD,,,
prodbyblbbullet,Artist,001EY000003KSR5YAO,001EY000003KSR5,520040,prodbyblbbullet,,ZOYA VEDUTOVA,ZOYA,VEDUTOVA
Kay Anthony,Artist,001EY000003KbOHYA0,001EY000003KbOH,523682,Kay Anthony,,Keijana Backer,Keijana,Backer
Fresh X Reckless,Artist,001EY000003KeCYYA0,001EY000003KeCY,,Fresh X Reckless,,Fresh X Reckless,,
TurnMeUp3x,Artist,001EY000003KfTiYAK,001EY000003KfTi,520039,TurnMeUp3x,,Amarea Armour,Amarea,Armour
Kyslingo,Artist,001EY000003KkDqYAK,001EY000003KkDq,520042,Kyslingo,,Levontay Taylor,Levontay,Taylor
Kooda B,Artist,001EY000003KnbwYAC,001EY000003Knbw,520056,Kooda B,,Kintea Mckenzie,Kintea,Mckenzie
INVTBL,Management,001EY000003Kp7OYAS,001EY000003Kp7O,,INVTBL,,"INVTBL, LLC",,
Dionso,Artist,001EY000003Kq0JYAS,001EY000003Kq0J,522057,Dionso,,Diego Castro Martinez,Diego,Castro Martinez
Harrison Song,Artist,001EY000003L0YDYA0,001EY000003L0YD,520294,Harrison Song,,Harrison Song,Harrison,Song
Valentin,Artist,001EY000003L0YIYA0,001EY000003L0YI,485334,Valentin,,Valentin Rieff,Valentin,Rieff
DJ Crazy,Publisher,001EY000003L1IQYA0,001EY000003L1IQ,,DJ Crazy,"88 Entertainment, LLC",Frank Hill,Frank,Hill
apgokrazy,Artist,001EY000003L1r6YAC,001EY000003L1r6,520791,apgokrazy,,Archie Patmore,Archie,Patmore
Wolfy,Artist,001EY000003LBETYA4,001EY000003LBET,523422,Wolfy,,Antonio Romanelli,Antonio,Romanelli
Naylor,Artist,001EY000003LBzOYAW,001EY000003LBzO,,Naylor,S&B Records LTD,Peter Ibbetson,,
mxrci,Artist,001EY000003LCsxYAG,001EY000003LCsx,521987,mxrci,,mxrci beats,mxrci,beats
50/40 Records (Lil Westside),Artist,001EY000003LZf0YAG,001EY000003LZf0,,Lil Westside,50/40 Records,Laquria Thomas,Lil,Westside
Zeteo,Artist,001EY000003Lb2KYAS,001EY000003Lb2K,521986,Zeteo,,Richard Flores,Richard,Flores
Antar,Artist,001EY000003LhvPYAS,001EY000003LhvP,522058,Antar,,Mohamed Antar,Mohamed,Antar
Standard Distro,Other,001EY000003LlHHYA0,001EY000003LlHH,,Standard Distro,,Standard Distro,,
"Fatum, LLC",Record Label,001EY000003LmYtYAK,001EY000003LmYt,278999,FATUM,"FATUM, LLC",Daniel Davis,Daniel,Davis
RISK,Artist,001EY000003LrvXYAS,001EY000003LrvX,,RISK,,Evan Reed,Matt,LeGrand
Soulji,Artist,001EY000003M9kAYAS,001EY000003M9kA,373537,Soulji,,Dillon Wong,Dillon,Wong
Steery Beats,Artist,001EY000003MB8EYAW,001EY000003MB8E,522279,Steery Beats,,Vladimir Skarednov,Vladimir,Skarednov
"RAFMADE, 1RAFMADE, RAF",Artist,001EY000003MB8FYAW,001EY000003MB8F,522278,"RAFMADE, 1RAFMADE, RAF",,Addison Rineer,Addison,Rineer
Daktyl,Artist,001EY000003MBLOYA4,001EY000003MBLO,522406,Daktyl,,Richard Lonbay,Richard,Lonbay
Cris Waters,Artist,001EY000003MBN0YAO,001EY000003MBN0,,Cris Waters,,Cristian Felipe Martinez,Cristian,Martinez
Pieper Beats,Artist,001EY000003MLlTYAW,001EY000003MLlT,522606,Pieper Beats,,Owen Pieper,Owen,Pieper
B3,Artist,001EY000003MNLdYAO,001EY000003MNLd,522610,B3,,Giuseppe Federico,Giuseppe,Federico
Rick Anthony,Artist,001EY000003MPEnYAO,001EY000003MPEn,522657,Rick Anthony,,Rick Snoei,Rick,Snoei
Lukovic,Artist,001EY000003N0bKYAS,001EY000003N0bK,523333,Lukovic,,Luuk Broersma,Luuk,Broersma
Wisdom,Artist,001EY000003N0bLYAS,001EY000003N0bL,523332,Wisdom,,Notorious Wisdom,Notorious,Wisdom
byekyle,Artist,001EY000003N7PBYA0,001EY000003N7PB,523418,byekyle,,Kyle Perkins,Kyle,Perkins
Yommy G,Artist,001EY000003N9R1YAK,001EY000003N9R1,,Yommy G,,Thomas Castillo,Thomas,Castillo
aye.shark,Artist,001EY000003N9zWYAS,001EY000003N9zW,524270,aye.shark,,Shark Brown,Shark,Brown
Yuno Miles,Artist,001EY000003NFUXYA4,001EY000003NFUX,511437,Yuno Miles,,Turon Johnson,Yuno,Miles
ZenAware,Artist,001EY000003NI0xYAG,001EY000003NI0x,523827,ZenAware,,Jadon Sanderson,Jadon,Sanderson
Loe Shimmy,Artist,001EY000003NJlQYAW,001EY000003NJlQ,296048,Loe Shimmy,,Shamar Cox,Shamar,Cox
Nell Beamen,Artist,001EY000003NSNgYAO,001EY000003NSNg,,Nell Beamen,,Nell Beamen,Nell,Beamen
polo saucy,Artist,001EY000003Ng6jYAC,001EY000003Ng6j,,polo saucy,,keith moore,keith,moore
salesforce.com,Other,001EY000003NhEaYAK,001EY000003NhEa,,,,,,
Swifty Blue,Artist,001EY000003NhR6YAK,001EY000003NhR6,,Swifty Blue,,Nelson Abrego,,
Saxsquatch LLC,Record Label,001EY000003NhdzYAC,001EY000003Nhdz,,,Saxsquatch LLC,,,
Xan Griffin,Artist,001EY000003O6E9YAK,001EY000003O6E9,,Xan Griffin,,Xan Griffin,,
THF Lil Law,Artist,001EY000003O6xWYAS,001EY000003O6xW,,THF Lil Law,,Lawrence Northern,Lawrence,Northern
C Minor is The Key,Artist,001EY000003O7ZYYA0,001EY000003O7ZY,524535,C Minor is The Key,,Timothy Zimnoch,Timothy,Zimnoch
Peezy,Artist,001EY000003O8UhYAK,001EY000003O8Uh,,Peezy,,Phillip Peaks,Phillip,Peaks
Nuni Dior,Artist,001EY000003OIiQYAW,001EY000003OIiQ,,Nuni Dior,,Ashaia Rivera,,
Dame & Blackburn,Artist,001EY000003OJJtYAO,001EY000003OJJt,,Dame & Blackburn,Dame & Blackburn Inc.,Not an individual,,
Silent Child,Artist,001EY000003OJnfYAG,001EY000003OJnf,,Silent Child,,Rodney Cooke-Sykes,Rodney,Cooke-Sykes
OTB Fastlane,Artist,001EY000003OJoQYAW,001EY000003OJoQ,250816,OTB Fastlane,,,,
Aaron Taos,Artist,001EY000003OJvBYAW,001EY000003OJvB,,Aaron Taos,,,,
Cinco P,Artist,001EY000003OJzgYAG,001EY000003OJzg,,Cinco P,,,,
Az Chike,Artist,001EY000003OK13YAG,001EY000003OK13,,Distribution,,,,
CUT THE LIGHTS,Artist,001EY000003OK86YAG,001EY000003OK86,,CUT THE LIGHTS,,Jason Rochester,Jason,Rochester
Fergie Baby,Artist,001EY000003OKdWYAW,001EY000003OKdW,,Fergie Baby,,,,
Kyle Dion,Artist,001EY000003OKkcYAG,001EY000003OKkc,,Kyle Dion,,,,
Blake the Plug,Artist,001EY000003OKotYAG,001EY000003OKot,,Blake the Plug,,,,
Summertime OST,Artist,001EY000003OKquYAG,001EY000003OKqu,,Summertime OST,,,,
Jordan Hart,Artist,001EY000003OKwLYAW,001EY000003OKwL,,Jordan Hart,,,,
A.R. the Mermaid,Artist,001EY000003OKyrYAG,001EY000003OKyr,,A.R. the Mermaid,,,,
BRDGS,Artist,001EY000003OL0mYAG,001EY000003OL0m,,BRDGS,,,,
Nessly,Artist,001EY000003OL1fYAG,001EY000003OL1f,,Nessly,,,,
Riyandi Kusuma,Artist,001EY000003OL74YAG,001EY000003OL74,522077,Riyandi Kusuma,,Riyandi Kusuma,,
perrytrills,Artist,001EY000003OM3aYAG,001EY000003OM3a,524839,perrytrills,,Brandon Bosanza Dongo,Brandon,Bosanza Dongo
CASHEW,Artist,001EY000003ONkfYAG,001EY000003ONkf,,CASHEW,,Rudolf - Vinko Deković,,
gorq,Artist,001EY000003OTLRYA4,001EY000003OTLR,525163,"gorq, papa gorq, garrett miller",,Garrett Miller,Garrett,Miller
BassKids,Artist,001EY000003OUKEYA4,001EY000003OUKE,524840,BassKids,,Shakir Robinson,Shakir,Robinson
BH,Artist,001EY000003OUTWYA4,001EY000003OUTW,,BH,,,,
Will Hyde,Artist,001EY000003OVGBYA4,001EY000003OVGB,,Will Hyde,,William Hyde,,
G$ Lil Ronnie,Artist,001EY000003OVGIYA4,001EY000003OVGI,200523,G$ Lil Ronnie,,,,
Chito Rana$,Artist,001EY000003OVLSYA4,001EY000003OVLS,529467,Chito Rana$,,,,
DarillisBeats,Artist,001EY000003OhUmYAK,001EY000003OhUm,525070,DarillisBeats,,Darill Chandler,Darill,Chandler
Damnnplug,Artist,001EY000003OhmhYAC,001EY000003Ohmh,525066,Damnnplug,,Dylan McKinney,Dylan,McKinney
Jondior,Artist,001EY000003Oj3UYAS,001EY000003Oj3U,255074,Jondior,,Jonathan Aldana - Giraldo,Jonathan,Aldana - Giraldo
24MMY,Artist,001EY000003OkisYAC,001EY000003Okis,485157,24MMY,,Sammy Diaz,Sammy,Diaz
Charmie,Artist,001EY000003OtVXYA0,001EY000003OtVX,,Charmie,,Michael Gorman,Michael,Gorman
BVNDO,Artist,001EY000003OtcJYAS,001EY000003OtcJ,526710,BVNDO,,Trey Patterson,Trey,Patterson
Dope Wizard Beats,Artist,001EY000003OuM9YAK,001EY000003OuM9,,Dope Wizard Beats,,William Kilemba,William,Kilemba
Fytch,Artist,001EY000003P5o9YAC,001EY000003P5o9,252759,Fytch,,Stéphane Lo Jacomo,Stephane,Lo Jacomo
Tribal Music Group B.V.,Record Label,001EY000003PCw6YAG,001EY000003PCw6,,,Tribal Music Group B.V.,,,
Samantha Margret,Artist,001EY000003PCyPYAW,001EY000003PCyP,,Samantha Margret,,Samantha Kostick,,
msft,Artist,001EY000003PCzvYAG,001EY000003PCzv,,msft,,Alessandro Garbellini,Alessandro,Garbellini
Tay Savage,Artist,001EY000003PDFKYA4,001EY000003PDFK,,Tay Savage,,Dwayne Wynn-Timberlake Jr,,
THIRST,Band,001EY000003PIt9YAG,001EY000003PIt9,526085,THIRST,,"Omer aaro, Roy Levi, Aaro Haapanen",Omer,Morad
chrxme.,Artist,001EY000003PJabYAG,001EY000003PJab,528252,chrxme.,,Andre Junior Beharrie,Andre Junior,Beharrie
Laur Elle,Artist,001EY000003PK09YAG,001EY000003PK09,526403,Laur Elle,,Laurel Clouston,Laurel,Clouston
CALI MORA,Artist,001EY000003PLQGYA4,001EY000003PLQG,528251,CALI MORA,,Juan Mora,Juan,Mora
Ebenezer,Artist,001EY000003PTbgYAG,001EY000003PTbg,526096,Ebenezer,,ebenezer fabiyi,ebenezer,fabiyi
"keithmoore,polosaucy,rellikrecords10z",Artist,001EY000003PwQEYA0,001EY000003PwQE,,"keithmoore,polosaucy,rellikrecords10z",,keith moore,keith,moore
Trapstarwith13,Artist,001EY000003Q6qVYAS,001EY000003Q6qV,526707,Trapstarwith13,,Milos Petrovic,Milos,Petrovic
VrlPrada,Artist,001EY000003Q7Q8YAK,001EY000003Q7Q8,527082,VrlPrada,,Yostyn Barcacel,,
Blai$y,Artist,001EY000003QBTxYAO,001EY000003QBTx,408193,Blai$y,,Blaise Gallo,,
The Music Freaks,Artist,001EY000003QBcaYAG,001EY000003QBca,485152,The Music Freaks,,Valentin Rieff,Valentin,Rieff
Kking Cee,Artist,001EY000003QCeHYAW,001EY000003QCeH,527128,Kking Cee,,Christian Sanchez,Christian,Sanchez
Kapa Boy,Artist,001EY000003QCfGYAW,001EY000003QCfG,515169,Kapa Boy,,Kanaabi Rodrick,Kanaabi,Rodrick
Suspect OTB,Artist,001EY000003QMJsYAO,001EY000003QMJs,,Suspect OTB,,,,
Floyd Fuji,Artist,001EY000003QMieYAG,001EY000003QMie,,Floyd Fuji,,,,
Graive,Artist,001EY000003QMkQYAW,001EY000003QMkQ,,Graive,,,,
Sam Palladio,Artist,001EY000003QMlTYAW,001EY000003QMlT,,Sam Palladio,,,,
Muerte,Artist,001EY000003QMmCYAW,001EY000003QMmC,,Muerte,,,,
DREAMERS,Artist,001EY000003QMpaYAG,001EY000003QMpa,,DREAMERS,,,,
Verzache,Artist,001EY000003QMqdYAG,001EY000003QMqd,,Verzache,,,,
Noir Sur Blanc,Record Label,001EY000003QMr2YAG,001EY000003QMr2,,,Noir Sur Blanc Records,,,
Kailash,Artist,001EY000003QMs5YAG,001EY000003QMs5,,Kailash,,,,
Leah Culver,Artist,001EY000003QPAsYAO,001EY000003QPAs,97531,Leah Culver,,Leah Culver,DREW,MARCUM
Drako B,Artist,001EY000003QRGpYAO,001EY000003QRGp,527120,Drako B,,Michael Cole,Michael,Cole
DEORRO,Artist,001EY000003QV1xYAG,001EY000003QV1x,,DEORRO,,,,
Kayla B,Artist,001EY000003QVq7YAG,001EY000003QVq7,440069,Kayla B,,,,
TESHER,Artist,001EY000003QW5VYAW,001EY000003QW5V,,TESHER,,,,
Kid Krono,Artist,001EY000003QXGuYAO,001EY000003QXGu,,Kid Krono,,Konrad Birgisson,Konrad,Birgisson
"thankyouwill, Thankyouwill, ThankYouWill",Artist,001EY000003QZTEYA4,001EY000003QZTE,527722,"thankyouwill, Thankyouwill, ThankYouWill",,William Lambert,William,Lambert
10Digits,Artist,001EY000003QnCQYA0,001EY000003QnCQ,,10Digits,,Rubens Deller,Rubens,Deller
gsounds99,Artist,001EY000003QpIVYA0,001EY000003QpIV,,gsounds99,,,Juan Pablo Garcia,Jimenez
Yung Caza,Artist,001EY000003QpmCYAS,001EY000003QpmC,,Yung Caza,,Diego Sanchez Colchado,,
Franky Nuts,Artist,001EY000003RAD8YAO,001EY000003RAD8,,Franky Nuts,,Frank-Ello Notenboom,,
gsound99,Artist,001EY000003RAbQYAW,001EY000003RAbQ,527770,gsound99,,,,
Ryan Bevolo,Artist,001EY000003RHKKYA4,001EY000003RHKK,527723,Ryan Bevolo,,Ryan Bevolo,Ryan,Bevolo
1218 Enterprises LLC d/b/a Flawless Ent.,Record Label,001EY000003RHh2YAG,001EY000003RHh2,,Nardo Wick,1218 Enterprises LLC,Horace Bernard Walls III,,
Xyn,Artist,001EY000003RI0GYAW,001EY000003RI0G,527725,Xyn,,Ryan Harroud,Ryan,Harroud
JasonMartin,Artist,001EY000003RIQSYA4,001EY000003RIQS,,JasonMartin,,Jason Martin,Jason,Martin
KountryJay,Artist,001EY000003RMdnYAG,001EY000003RMdn,527721,KountryJay,,Jhaquavian Clercira,Jhaquavian,Clercira
Dr. Ushuu,Artist,001EY000003RSA4YAO,001EY000003RSA4,528266,Dr. Ushuu,,Daniel Roças,Daniel,Roças
Ecraze,Artist,001EY000003RSA5YAO,001EY000003RSA5,528262,Ecraze,,Thomas Van Tram,Thomas,Van Tram
Bizo,Artist,001EY000003RSA6YAO,001EY000003RSA6,528267,Bizo,,Pierre Olivieri,Pierre,OIivieri
So Supa,Artist,001EY000003RVPCYA4,001EY000003RVPC,,So Supa,,Vontrel Pringle,,
Tony Shhnow,Artist,001EY000003RbLAYA0,001EY000003RbLA,,"Tony Shhnow , Jaguyus Smith",,"Carrington Wilson , Jaguyus Smith",,
Graive,Artist,001EY000003Rc30YAC,001EY000003Rc30,,Graive,,Tia Kelley,Tia,Kelley
MUERTE,Artist,001EY000003RcCYYA0,001EY000003RcCY,462948,MUERTE,,Aidan Kennedy,Aidan,Kennedy
Hans Glader,Artist,001EY000003RcMMYA0,001EY000003RcMM,,Hans Glader,,,Hans,Glader
mitchgonemad,Artist,001EY000003RccTYAS,001EY000003RccT,528063,mitchgonemad,,brandon mitchell,brandon,mitchell
Will Ryte,Artist,001EY000003RoAUYA0,001EY000003RoAU,,Will Ryte,,Willis Enright,Willis,Enright
Lil varney,Artist,001EY000003S8oPYAS,001EY000003S8oP,528250,Lil varney,,Vernie Lockheart,Vernie,Lockheart
Decster,Producer,001EY000003SC2jYAG,001EY000003SC2j,528253,Decster,,Dec R,Declan,Roberts
Jay Eazy,Artist,001EY000003SFJYYA4,001EY000003SFJY,,Jay Eazy,,,,
Young Saab,Artist,001EY000003SFLKYA4,001EY000003SFLK,,Young Saab,,,,
Zero,Artist,001EY000003SFLkYAO,001EY000003SFLk,,Zero,,,,
JAEYBXRD,Artist,001EY000003SFrhYAG,001EY000003SFrh,,JAEYBXRD,,,,
VTEN,Artist,001EY000003SFzQYAW,001EY000003SFzQ,,VTEN,,,,
Erica Banks,Management,001EY000003SFzpYAG,001EY000003SFzp,,Erica Banks,Erica Banks Entertainment Inc,Erica Breaux,Bill,Buckner
Illphonk,Artist,001EY000003SG3IYAW,001EY000003SG3I,529069,Illphonk,,Andrei Basirov,Andrei,Basirov
WiztheMC,Artist,001EY000003SG9vYAG,001EY000003SG9v,,WiztheMC,,,,
Glacier,Artist,001EY000003SSGtYAO,001EY000003SSGt,430591,Glacier,,Elliot Willoughby,Elliot,Willoughby
OgXchange LLC,Record Label,001EY000003SSxyYAG,001EY000003SSxy,,"OG Ron C,Jet The 3rd",Og Change LLC,Ronald Coleman Joycelyn Taylor,,
HITMULA,Artist,001EY000003STSMYA4,001EY000003STSM,528488,HITMULA,,Andre Watson,Andre,Watson
